Seed,Algorithm,Model Size,Accuracy,FLOPs,Prediction Flips
0,NSGA2,12.49063070718567,0.9743397501811935,94.0,4.563543110218835
0,NSGA2,1.0312897117144475,0.9642771844528233,40.0,0.3786795454226155
0,NSGA2,14.064463273129162,0.9719274766845648,55.0,4.8552402366632945
0,NSGA2,0.5659051610714855,0.9710466327509761,141.0,0.36694897771438795
0,NSGA2,13.250173749741073,0.9739269960294894,78.0,4.7891559415919245
0,NSGA2,13.75724600704904,0.9742435684487218,85.0,5.089778871351578
0,NSGA2,9.6282440939634,0.9512832765772151,6.0,7.497408101976726
0,NSGA2,5.072359720790887,0.9733294821427254,104.0,1.802076445293354
0,NSGA2,0.1213312188198192,0.6793120393358063,1.0,0.20199988977446395
0,NSGA2,2.4995065044517784,0.9693066534630065,28.0,0.7889844831688262
0,NSGA2,2.2814714312297126,0.9350915974839366,14.0,2.9509283407879803
0,NSGA2,0.1989089218787129,0.8615795944968107,0.0,0.44063683788530705
0,NSGA2,7.642687777492324,0.9738140010706943,104.0,2.7744826503345537
0,NSGA2,0.1563888688805641,0.7022838593829732,0.0,0.2487898812669086
0,NSGA2,2.7468580831149736,0.9719435795019059,200.0,0.9527795226856456
0,NSGA2,11.034441821693353,0.9568714628373046,16.0,9.234684168619347
0,NSGA2,9.629619682366652,0.9512832765772151,6.0,7.491702669169801
0,NSGA2,7.075335332800328,0.9741025422734993,118.0,2.544477302358441
0,NSGA2,7.027205519729681,0.9473628407332315,17.0,6.61262269605426
0,NSGA2,10.495628124587439,0.9746392952029143,195.0,3.8473844304481926
1,NSGA2,13.110221260358033,0.9751371807595096,54.0,7.114316731500786
1,NSGA2,0.10882403842308448,0.9683900328194969,165.0,0.04740569543812443
1,NSGA2,12.056903474822004,0.9751371807595096,57.0,6.616725073234579
1,NSGA2,0.07356244241258691,0.9669725929639534,160.0,0.05955574538641266
1,NSGA2,0.13837647637374886,0.968551423114986,196.0,0.13913388015457306
1,NSGA2,0.11792301552042511,0.6613602943111825,0.0,0.131576337785479
1,NSGA2,0.892104816413568,0.7255556045989707,14.0,1.4130121904216162
1,NSGA2,0.11456968596600778,0.8912825899597411,69.0,0.04955484975158096
1,NSGA2,0.1300220301132567,0.8976094351228414,32.0,0.06739858711253419
1,NSGA2,0.08120519724428965,0.9642688727900964,152.0,0.07962144475769256
1,NSGA2,5.5654559230974945,0.9730674058600091,105.0,2.9544399668826764
1,NSGA2,11.788303343162362,0.9750038481516133,65.0,6.207414887000568
1,NSGA2,8.734853701084033,0.9742219743901297,63.0,2.6315642828651202
1,NSGA2,9.806362785595965,0.9749807588943183,54.0,5.35575841524906
1,NSGA2,9.711629841102335,0.9742376066338486,48.0,4.535849069453751
1,NSGA2,6.828073430206748,0.9737122135250836,54.0,2.0971007756450457
1,NSGA2,4.565465442837237,0.9729844781130833,56.0,2.435533969112913
1,NSGA2,10.777461076851674,0.9746793077189266,53.0,5.09458293810294
1,NSGA2,0.1464998010836405,0.9685788083074172,169.0,0.15275310791970376
1,NSGA2,0.1310999995103422,0.967197482391412,126.0,0.07776958392921178
1,NSGA2,6.519423685757032,0.9748031925664518,54.0,3.625701018959112
1,NSGA2,0.7753430443343133,0.7110575405067311,5.0,0.5204350288569167
1,NSGA2,3.8482839671090048,0.9718782192920278,66.0,1.0563788962191938
1,NSGA2,2.9852553559678348,0.9723696921760286,147.0,0.9564637013251941
1,NSGA2,5.574340946989848,0.9733206774237161,99.0,3.129612206584702
1,NSGA2,6.506879314840408,0.9748031925664518,60.0,3.5422383502701673
1,NSGA2,12.080739584298748,0.9751371807595096,57.0,6.5954566756805875
1,NSGA2,3.346459563685135,0.9725460644263831,70.0,0.9456866163094756
1,NSGA2,0.1792976232944646,0.6779138438978791,0.0,0.13490460032285803
1,NSGA2,6.022526061438795,0.9741975774227422,82.0,1.6412808542593282
1,NSGA2,1.0344419022135225,0.695383882667303,0.0,0.7325660493189887
1,NSGA2,10.26046409868502,0.974384004186322,48.0,4.79010269821032
1,NSGA2,2.359071521107502,0.9716860136383078,92.0,1.2882345484038014
1,NSGA2,1.3334328523546322,0.969722537333955,27.0,0.42240605116107965
1,NSGA2,0.5597960704760473,0.7126200158205283,13.0,0.8989380258835562
1,NSGA2,11.796589907459769,0.9751180455378828,60.0,6.386091491518692
1,NSGA2,5.795570473871893,0.9741777382017549,86.0,1.7607253246159476
1,NSGA2,1.0298914099538008,0.7170032520906107,2.0,0.5924241987304983
1,NSGA2,0.8629739108206386,0.9673184889023357,42.0,0.6569216245891824
1,NSGA2,9.400454491629873,0.9745587988309434,52.0,5.070947255074818
1,NSGA2,10.098375496964909,0.974384004186322,51.0,4.71671020862251
1,NSGA2,8.856848495574482,0.9742219743901297,86.0,2.3786633251818903
1,NSGA2,8.99539760806186,0.9749807588943183,63.0,4.97183688222535
1,NSGA2,2.5984359217750406,0.9703404898210128,90.0,0.7567292417398478
1,NSGA2,6.818186205824553,0.9737433412316392,57.0,1.8967625823565868
1,NSGA2,2.0832816861413983,0.9709937791523625,47.0,1.4277488277875825
1,NSGA2,0.11674873132976474,0.9672258723958672,135.0,0.05020867715807761
1,NSGA2,0.1600729762974186,0.9686811463740689,80.0,0.1508943575778076
1,NSGA2,6.115535803292147,0.972917832709458,53.0,2.9329007036540937
1,NSGA2,1.9497200642724735,0.9702262565423325,24.0,0.6999175085940319
2,NSGA2,2.6034957559166623,0.9699021169612612,119.0,0.9060073426514453
2,NSGA2,0.10941038686111482,0.9662304248203143,77.0,0.04753407643089802
2,NSGA2,0.15621000866040569,0.6997034255006127,0.0,0.1744394357305002
2,NSGA2,24.064177546320515,0.9752208369521315,72.0,7.967436244968933
2,NSGA2,0.0945443766801088,0.8798869412618593,66.0,0.0575697999969106
2,NSGA2,0.11255978937517423,0.659866447916697,0.0,0.12111259574556722
2,NSGA2,32.291377598003734,0.975183981920042,67.0,16.990215954176122
2,NSGA2,0.789614692740554,0.720938375013024,9.0,1.3507805276501157
2,NSGA2,17.163698110381663,0.975183981920042,68.0,9.091796339428194
2,NSGA2,25.846844395797483,0.9749009152126377,53.0,11.663369245594176
2,NSGA2,26.238440342393126,0.9743995470826896,47.0,14.137495649775143
2,NSGA2,26.22118951193272,0.9743995470826896,47.0,14.146606267888872
2,NSGA2,0.21998445532886643,0.9061104428096053,17.0,0.140247937381358
2,NSGA2,6.650448106720626,0.9741975774227422,86.0,1.8298051334571155
2,NSGA2,3.6133849322984153,0.9727401081012668,102.0,1.243038635184337
2,NSGA2,12.047986311900187,0.9750278469591364,71.0,6.4105627428444105
2,NSGA2,25.006811050621643,0.974371076594778,47.0,13.140389430302081
2,NSGA2,0.09655484626933374,0.9610378549928937,107.0,0.06274865731047656
2,NSGA2,0.520963767411375,0.9370601354673302,19.0,0.2570532237989374
2,NSGA2,0.6871244776222514,0.7112555798099887,2.0,0.42728982960283435
2,NSGA2,8.187054118552028,0.9745865988818008,64.0,2.754898497623498
2,NSGA2,0.15188053133653173,0.6623934735339767,0.0,0.21299637157133355
2,NSGA2,9.91067447493544,0.9749807588943183,54.0,5.415875985494734
2,NSGA2,10.202388460262396,0.9747430454072842,55.0,4.788912180664746
2,NSGA2,1.7112320479852783,0.7080176253327428,1.0,0.8931351583745647
2,NSGA2,7.379516331773513,0.9743812566902935,55.0,3.87007574614125
2,NSGA2,25.402621074817713,0.9751371807595096,52.0,13.56912264426841
2,NSGA2,13.369289075897969,0.9751741035279871,60.0,4.455522241880825
2,NSGA2,16.15146197193633,0.975183981920042,77.0,8.518713291962113
2,NSGA2,14.172189738848106,0.9751371807595096,54.0,7.672889291215844
2,NSGA2,9.36151806160777,0.9749986833431749,66.0,3.1733512839712223
2,NSGA2,0.5420486979476301,0.9458727533476721,18.0,0.2852089808146382
2,NSGA2,0.19673381034626564,0.8988292903143525,32.0,0.09833598768138113
2,NSGA2,12.741246578141515,0.9751371807595096,57.0,6.864298085254622
2,NSGA2,3.0479556051096153,0.9728489004795607,46.0,1.6513953277253088
2,NSGA2,0.4992474768753645,0.9678578988498621,86.0,0.4151286825564488
2,NSGA2,5.149801919198473,0.9711086372789245,25.0,1.9351511354895679
2,NSGA2,0.6485781375292582,0.7087823846613367,10.0,0.37365455923536034
2,NSGA2,5.701611277914235,0.9674121514560343,20.0,2.1212861354355605
2,NSGA2,8.322743289695518,0.9749154216892592,71.0,4.5993415391849295
2,NSGA2,0.7776448217167269,0.969430036884792,40.0,0.367795865538746
2,NSGA2,13.96748258194077,0.9748688432014153,49.0,7.401050634960635
2,NSGA2,0.12283556063812101,0.8912950263127777,27.0,0.1901319437786282
2,NSGA2,6.4229404336894325,0.9748031925664518,57.0,3.505654093300395
2,NSGA2,13.263178113407323,0.9747107769004036,49.0,7.030991660985652
2,NSGA2,0.789614692740554,0.720938375013024,9.0,1.3507805276501157
2,NSGA2,4.488371202589581,0.9704115017533184,22.0,1.6743130958694115
2,NSGA2,16.181714729402607,0.975183981920042,71.0,8.545296543417104
2,NSGA2,3.9416762105847036,0.9702950581743179,27.0,1.4883491823156243
2,NSGA2,0.12430552043156032,0.9602637049144976,34.0,0.06614165643254337
3,NSGA2,0.10934755849362879,0.9682795664016403,73.0,0.048405276958094635
3,NSGA2,10.329999840046874,0.973865449335945,62.0,3.4878576405944806
3,NSGA2,0.09462097194255081,0.8780666399519187,61.0,0.059098424484193196
3,NSGA2,0.19911758521921322,0.3796465966224049,0.0,0.10940260680851507
3,NSGA2,4.704205827178283,0.9725963084948269,101.0,1.3234740358245842
3,NSGA2,10.067107476053543,0.9741157754651211,70.0,3.416495584284321
3,NSGA2,0.11050377084393101,0.6753336048696315,24.0,0.12218805879180522
3,NSGA2,1.437763460040147,0.9707343498855675,18.0,0.6505382404959209
3,NSGA2,4.468837613452968,0.9719085586832246,95.0,1.5301675799322405
3,NSGA2,0.6274222436621217,0.7234426811393548,0.0,0.46050192659492284
3,NSGA2,0.12624529680933555,0.8776032776044738,59.0,0.06860455407766186
3,NSGA2,0.17577114804924407,0.9009888179025729,15.0,0.13385477077491686
3,NSGA2,4.704230774039198,0.9725963084948269,101.0,1.3231876308204633
3,NSGA2,9.662936636301769,0.9729674667571735,55.0,3.221937542607706
3,NSGA2,8.75531019979395,0.9739025261749137,68.0,2.974917468846059
3,NSGA2,6.059798505619807,0.9729193911106835,56.0,2.0281500454208716
3,NSGA2,9.812017688031379,0.9739530991805031,81.0,3.3188217408241067
3,NSGA2,7.388407664865158,0.9732660927567391,64.0,3.3335245593075746
3,NSGA2,7.871676615641806,0.9727976081660966,52.0,2.669827338615234
3,NSGA2,4.956243855281837,0.9724313143484772,84.0,1.4399811976523795
3,NSGA2,8.601976557937444,0.9733819425025251,56.0,2.8868977493668333
3,NSGA2,6.356836943701451,0.9724979163741374,55.0,2.155570323478168
3,NSGA2,0.17654445802629168,0.962431530363891,17.0,0.11091852265016079
3,NSGA2,5.142679338493511,0.9720596071632851,59.0,1.583871580687905
3,NSGA2,4.956042638323797,0.9729089125344793,60.0,2.3408047931477824
3,NSGA2,4.478524550204717,0.9719428004804532,74.0,1.6534180556878229
3,NSGA2,0.9249711451089969,0.971334718029364,22.0,0.4733357709981274
3,NSGA2,0.3520614980363932,0.9703331821115653,46.0,0.1456225284654901
3,NSGA2,0.4155843248449168,0.7116414388389347,9.0,0.2388658936448514
3,NSGA2,0.5877699029641019,0.9678521917529174,27.0,0.3520605910131347
3,NSGA2,1.289833839940276,0.970350481097384,35.0,0.4309383435820695
3,NSGA2,7.560983467953054,0.9735851474536505,67.0,2.538539120324886
3,NSGA2,0.44515798743801027,0.9689451101180455,32.0,0.19850969794727194
3,NSGA2,4.9822206891059055,0.9730361793088138,69.0,1.7945200188665553
3,NSGA2,0.9476107264016064,0.9698824346770474,19.0,0.42276818079255996
3,NSGA2,0.48670846740247037,0.9706731214408575,42.0,0.22583225987745728
3,NSGA2,6.235531832649184,0.9733445632987535,67.0,2.133430000912268
3,NSGA2,7.5029290929239405,0.9733926037357682,69.0,2.6977740447547665
3,NSGA2,6.316597819103268,0.9732440869600858,60.0,2.165727118580462
3,NSGA2,0.19657290553410914,0.6995044011739135,2.0,0.17177034348562792
3,NSGA2,4.969203812996359,0.9733445632987535,95.0,1.7011929137763586
3,NSGA2,7.780075401469094,0.9733819425025251,60.0,2.6134329267960146
3,NSGA2,0.6032390179810785,0.7147555056129217,7.0,0.34629452796912014
3,NSGA2,0.15617352497405884,0.6910593550599868,0.0,0.1867478048003706
3,NSGA2,4.72248937544215,0.9730361793088138,90.0,1.6054932142750757
3,NSGA2,7.554729146653312,0.9739530991805031,98.0,2.5656142635707098
3,NSGA2,1.437718048767056,0.9700697530756638,18.0,0.5901408076637946
3,NSGA2,0.6934997484731164,0.9704481947433663,40.0,0.2628560152602835
3,NSGA2,4.72248937544215,0.9730361793088138,90.0,1.6054932142750757
3,NSGA2,5.130781256800039,0.9724719742900574,50.0,1.734417800829589
4,NSGA2,16.91896799618724,0.9592676301476878,1.0,10.392710656022686
4,NSGA2,0.09478817620571874,0.9619536617475243,64.0,0.05861086608977422
4,NSGA2,8.220793611550974,0.9719379981263504,66.0,3.8455908757891204
4,NSGA2,0.10903314416062986,0.9672837226793572,71.0,0.04744161962820194
4,NSGA2,0.1806710521616668,0.3717336661109311,0.0,0.09868399582399456
4,NSGA2,0.12192781578141104,0.9674587963151899,73.0,0.07933512808501735
4,NSGA2,0.2042501086498421,0.6491235685381926,0.0,0.5120446404614774
4,NSGA2,0.1657629650600101,0.6977802643505395,5.0,0.1952065246021711
4,NSGA2,0.20445118437480514,0.855999766336902,8.0,0.29211210159572654
4,NSGA2,8.727145904648262,0.9715582231683603,44.0,2.523291969919797
4,NSGA2,3.3424769379852695,0.9615267683120285,26.0,1.465479951314532
4,NSGA2,1.932691085724729,0.9290155875244989,2.0,2.085759540223124
4,NSGA2,0.11285354395023475,0.6648097233752793,19.0,0.1597386644533734
4,NSGA2,1.527975517316218,0.969967387826885,39.0,0.7119866756315307
4,NSGA2,4.332576417240633,0.9329485334923189,3.0,2.8791656667535146
4,NSGA2,15.212274750895038,0.9592296485158651,0.0,9.742434284142096
4,NSGA2,4.535372000349259,0.9460734175554399,0.0,4.297996065647712
4,NSGA2,0.13110086642296087,0.901094706500903,35.0,0.07182594892452995
4,NSGA2,7.5911125360905976,0.9709689819870868,52.0,3.563963319324
4,NSGA2,15.95768748382558,0.9603814288744085,9.0,9.650920866394701
4,NSGA2,12.555229812524843,0.953010395493786,12.0,5.900864161671107
4,NSGA2,11.29052717729344,0.9581869072184871,0.0,8.100827090986025
4,NSGA2,10.167045921994085,0.9513424361313864,8.0,5.090901725883199
4,NSGA2,5.406358079845589,0.9366068296679049,1.0,3.4095042268123006
4,NSGA2,7.492218845457043,0.9483948963758337,7.0,5.327168385299664
4,NSGA2,12.64123733882633,0.951431868366069,14.0,5.889040982214637
4,NSGA2,11.092183432969605,0.9588982872934454,4.0,7.6641879982398935
4,NSGA2,5.956885648633796,0.9373598966500799,0.0,3.6539335889620546
4,NSGA2,14.115721315259055,0.9589773967793793,0.0,8.916675798259801
4,NSGA2,6.776049726960822,0.9477719629329837,9.0,4.843909504593804
4,NSGA2,3.4801674011248265,0.9709567340402442,33.0,1.3136552730707578
4,NSGA2,11.353304753119149,0.9588982872934454,3.0,7.617795721243384
4,NSGA2,1.1704868216842665,0.9687928755888584,48.0,0.5515662400411097
4,NSGA2,6.886877559934903,0.9392586542150855,0.0,3.9342810289187042
4,NSGA2,0.10106735659323683,0.9607487677910976,58.0,0.08103066101064843
4,NSGA2,0.21078432320681803,0.6551315070880033,0.0,0.7237618320355964
4,NSGA2,10.581892947754856,0.9498279274078123,1.0,5.785820845102935
4,NSGA2,12.863163779352558,0.9517230860508944,0.0,6.470554498716605
4,NSGA2,3.4936108017410032,0.970856749692877,32.0,1.3179753238517227
4,NSGA2,0.6205469117969247,0.882724221818887,7.0,0.7177936785241678
4,NSGA2,13.722060995824705,0.959999884762018,6.0,9.017871115721285
4,NSGA2,13.490800006662734,0.9517677091615139,5.0,6.284785385043793
4,NSGA2,0.13047508104188735,0.6924155192923296,27.0,0.11394419676814735
4,NSGA2,0.4416100554409203,0.8706004966484099,12.0,0.3906113153589545
4,NSGA2,14.322119919212671,0.95405981875025,1.0,7.361173159540994
4,NSGA2,0.10712399444061758,0.9618706692682796,59.0,0.123690271279859
4,NSGA2,13.959354013716773,0.9589419031355559,0.0,9.38990615486175
4,NSGA2,7.993294593025233,0.9715364138677908,48.0,2.328622724863914
4,NSGA2,0.09479383863871367,0.9619101186438233,63.0,0.058982272439874354
4,NSGA2,7.773500507524954,0.9716341345592442,50.0,2.334822348712714
5,NSGA2,0.15824760685207237,0.7018146525183562,0.0,0.1466114401142276
5,NSGA2,43.65929825637415,0.973874115545794,65.0,20.082150890761543
5,NSGA2,0.26088426650278373,0.8774879394915501,0.0,0.6713405980790181
5,NSGA2,14.007015169275794,0.9749318035214528,116.0,4.67023531289649
5,NSGA2,6.806761793244541,0.9734727628328538,160.0,2.1897891951891926
5,NSGA2,0.11730864242074152,0.9679014903653184,105.0,0.06439549869995626
5,NSGA2,0.10189491071817226,0.9629393960638383,94.0,0.0810257114169744
5,NSGA2,46.39755726848566,0.9738734299591895,74.0,18.289304387344465
5,NSGA2,0.25777939682734163,0.8772862649596547,0.0,0.6707754638678414
5,NSGA2,0.1784118505032828,0.7062417409472916,0.0,0.16436722342813498
5,NSGA2,17.219437829885752,0.9602095416573957,10.0,10.466386004976377
5,NSGA2,33.58755896801392,0.972273661838758,54.0,14.338358765374833
5,NSGA2,34.376972536767965,0.9735050887435427,60.0,14.01155801554444
5,NSGA2,9.89133160158797,0.9494342483036603,5.0,6.650015627694
5,NSGA2,16.036249137537837,0.9601724018619028,6.0,11.213883752516177
5,NSGA2,6.589954322110803,0.9736794546840741,134.0,2.2737005154379175
5,NSGA2,13.413542971574568,0.9526203646702348,0.0,7.629046545015835
5,NSGA2,5.8646661984210775,0.9732287559942251,142.0,1.9878512713230614
5,NSGA2,43.40993154252751,0.9739525884365422,69.0,18.823893329758267
5,NSGA2,0.7467012573470878,0.9272164174066693,2.0,0.9905391932712739
5,NSGA2,17.176213092585048,0.9601108836121085,12.0,10.212934749752199
5,NSGA2,37.69781118850911,0.973330800301033,55.0,17.386082598251225
5,NSGA2,8.76127577780775,0.973625240631537,89.0,2.9909749286906298
5,NSGA2,14.007015169275794,0.9749318035214528,116.0,4.67023531289649
5,NSGA2,11.925260536441991,0.9734374866598736,57.0,5.534839248530101
5,NSGA2,39.121017812605,0.9727839991053804,53.0,16.680549178924643
5,NSGA2,2.763197166989748,0.9715490101807852,157.0,0.8771732749177982
5,NSGA2,4.762114837044513,0.9717664002558873,41.0,1.7941990403752808
5,NSGA2,0.14795010717759247,0.9022655298800429,30.0,0.08935456574550554
5,NSGA2,10.959925668013113,0.9587202419700835,5.0,8.335162076140614
5,NSGA2,36.38709275054487,0.9729068862272661,55.0,15.569411056080586
5,NSGA2,12.131033577830452,0.9745403645230488,109.0,4.053671690382724
5,NSGA2,0.13553632891203163,0.8948652938596832,63.0,0.07409856499764336
5,NSGA2,0.13202736058841266,0.9004825069357959,19.0,0.07611292054188905
5,NSGA2,3.2173733794715127,0.9717664002558873,44.0,1.2597261475842532
5,NSGA2,12.23390994442595,0.9744909018951571,80.0,4.0875370450399044
5,NSGA2,39.121017812605,0.9727839991053804,53.0,16.680549178924643
5,NSGA2,7.600626779978025,0.9729133892321553,57.0,3.528894831518933
5,NSGA2,38.22677549389381,0.972273661838758,53.0,16.292024121439702
5,NSGA2,15.40582956229255,0.9600452457254268,7.0,8.86542173626524
5,NSGA2,0.25166210137853756,0.8810009444850893,2.0,0.4318374280819683
5,NSGA2,9.40364035506057,0.9737817078502728,141.0,3.2366726355936843
5,NSGA2,2.543012602331874,0.9369690398505648,0.0,2.654915581792725
5,NSGA2,43.40993154252751,0.9739525884365422,69.0,18.823893329758267
5,NSGA2,35.169379088159694,0.9735556811710524,78.0,15.15759422387091
5,NSGA2,2.610410890875453,0.9713237084363626,98.0,1.0757181632766621
5,NSGA2,35.73556803208396,0.9735697427689275,58.0,14.983611024604942
5,NSGA2,3.676023910654009,0.9405679263079623,0.0,3.2860122759113444
5,NSGA2,14.674237069943777,0.9600736555597402,7.0,9.408379748036122
5,NSGA2,10.954046116549263,0.9727803886890124,55.0,4.703232441095846
6,NSGA2,28.492054475217696,0.9732226067157365,57.0,12.679121897151795
6,NSGA2,0.14654758323486408,0.6850952892482657,0.0,0.13968315859156358
6,NSGA2,6.567312099548742,0.9728670401540311,146.0,1.7328240884086403
6,NSGA2,0.13428537556538295,0.6850952892482657,0.0,0.14603249817275676
6,NSGA2,15.373067723948624,0.9746156862856855,112.0,6.669677472318864
6,NSGA2,0.10956083030854347,0.8969555125130326,72.0,0.049623213392178706
6,NSGA2,0.10182551908386248,0.8940313631098824,72.0,0.050800175481301085
6,NSGA2,25.50967824568595,0.9732226067157365,60.0,11.321478154740609
6,NSGA2,0.8995509373543097,0.7220929420283311,1.0,0.6041150202289691
6,NSGA2,0.21380284824056697,0.8625915570961906,4.0,0.39944380629849424
6,NSGA2,16.24675682612964,0.9739371833635331,89.0,5.394024415868521
6,NSGA2,13.298748276174033,0.9616451459320903,14.0,9.089278279036858
6,NSGA2,6.567312099548742,0.9728670401540311,146.0,1.7328240884086403
6,NSGA2,9.485151099904916,0.9520514370739025,0.0,7.197153626000505
6,NSGA2,26.621065901289665,0.9732226067157365,59.0,11.765022616027887
6,NSGA2,5.398514716474515,0.9732124984012693,98.0,2.428526583035823
6,NSGA2,14.10045532141852,0.9740782605217021,80.0,6.107041437960223
6,NSGA2,3.3334322399562857,0.9723834992093134,100.0,1.1232777129354645
6,NSGA2,6.761723700189292,0.9732228400872582,129.0,1.785172547939816
6,NSGA2,8.53861129854442,0.9733386148638833,67.0,3.6591849043671916
6,NSGA2,1.473909756024246,0.9369320619322402,9.0,1.8801899460170794
6,NSGA2,8.36976973772672,0.9724156645511397,112.0,2.229569941258292
6,NSGA2,1.2441650276525482,0.710413385750295,0.0,0.8205421547278385
6,NSGA2,10.695280276423462,0.959421933548845,4.0,7.638429885995676
6,NSGA2,12.798922567114195,0.9616092925331543,11.0,8.519032489995768
6,NSGA2,0.6838598853005367,0.970080082477761,50.0,0.2555578300765559
6,NSGA2,0.1402768727510578,0.9061903163300029,32.0,0.08062493577569568
6,NSGA2,1.153380101428016,0.9160096412359539,7.0,1.1455388270407219
6,NSGA2,4.5450142209527735,0.9521555640591455,9.0,4.496891093924285
6,NSGA2,11.00262601125628,0.9592084848466811,1.0,8.070705679348686
6,NSGA2,14.895757501443915,0.9742375712763525,86.0,6.4563753352800415
6,NSGA2,6.847194553833691,0.974195146554499,94.0,2.9717839170938753
6,NSGA2,11.790270696793192,0.9734069214520091,93.0,5.061232000001018
6,NSGA2,7.389907995268485,0.9535962778146884,6.0,5.754015573938085
6,NSGA2,6.797881976675353,0.9732228400872582,119.0,1.794822199278478
6,NSGA2,3.8585125662850217,0.9459360736972258,10.0,3.878046335103843
6,NSGA2,27.72417007357378,0.9732226067157365,58.0,12.342895644483727
6,NSGA2,0.5696932141190769,0.9717505939537522,42.0,0.3094883377140557
6,NSGA2,0.12503794494691983,0.8861718838218087,38.0,0.10909175665477057
6,NSGA2,2.6444997895829014,0.9558270378494229,27.0,1.2592540736077413
6,NSGA2,13.166788853705821,0.9743562825110211,127.0,4.427700486158546
6,NSGA2,13.584554077865612,0.9739855908797,86.0,5.8840515453761215
6,NSGA2,15.2819833755415,0.9744171094958031,90.0,5.041499021807206
6,NSGA2,12.365434586210764,0.9734298291263006,81.0,5.51911016677706
6,NSGA2,2.7281988394135475,0.9572596134385392,23.0,1.31029267634526
6,NSGA2,3.121891166957224,0.9706765661662565,31.0,1.459961033046533
6,NSGA2,0.2627706917886783,0.8767628287230081,5.0,0.47798388317912494
6,NSGA2,0.30172742721161955,0.9684100390092685,72.0,0.10951899058087247
6,NSGA2,12.426772008283878,0.9734439558197681,63.0,5.455624836221454
6,NSGA2,3.675062208571502,0.9406913766349853,12.0,3.2477291703340585
7,NSGA2,0.18950462900587142,0.694683017134521,0.0,0.29967077184796065
7,NSGA2,0.10922692174853356,0.9684089522778173,73.0,0.047685701694077015
7,NSGA2,0.0956322885661834,0.9622076656834644,41.0,0.05833589430871249
7,NSGA2,0.1253748037560142,0.6752875788718992,31.0,0.18146796873412305
7,NSGA2,10.386774237126753,0.9740145134565937,68.0,5.58146746256804
7,NSGA2,4.700911243875586,0.9724566913542333,116.0,1.2587707178245822
7,NSGA2,1.1010377511448097,0.7278242085103759,14.0,2.0654083689880736
7,NSGA2,1.2285256817763512,0.7252068295440086,8.0,2.239127568715635
7,NSGA2,10.261027315504899,0.9738953869229598,81.0,5.416474622895691
7,NSGA2,7.66569491330766,0.973685652811854,64.0,4.12571663068516
7,NSGA2,9.896084118629426,0.9735938870289212,59.0,3.2968835106649728
7,NSGA2,8.890495300402113,0.9734267371228089,54.0,2.986075535866243
7,NSGA2,4.703438084863833,0.9724566913542333,88.0,1.2598834605684832
7,NSGA2,0.6309851613373382,0.7146710924691263,27.0,0.5949507186380082
7,NSGA2,6.369378765400584,0.9731833957602909,64.0,3.414317639198954
7,NSGA2,5.014162099901135,0.9725108064537448,84.0,1.3447812369784988
7,NSGA2,8.742422348136955,0.9729355881277562,51.0,2.9125658952112388
7,NSGA2,0.5336948752830627,0.9705585269116708,100.0,0.43420438552678575
